userName,score,at,content
Pengguna Google,1,1/25/2022 9:30,bankrut
Pengguna Google,1,1/25/2022 9:31,Cukong cina sedang mengemis fee
Pengguna Google,1,1/25/2022 9:35,"Fee mahal , pindah sebelah aja"
Pengguna Google,1,1/25/2022 9:35,Memalak dengan gaya
Pengguna Google,5,1/25/2022 9:41,Nice
Pengguna Google,1,1/25/2022 9:55,sorr ya mangkannya gedein fee?
Pengguna Google,1,1/25/2022 9:56,"Biaya fee mahal, inget bos pesaingmu skrg banyak. Jngn sok mahal biar pengguna ga pindah ke aplikasi lain. Kalau biaya fee sebanding sama pelayanan sih oke, ini mah kaga. Sering maintenance"
Pengguna Google,1,1/25/2022 9:59,"Fee Ga Ngotak,"
Pengguna Google,1,1/25/2022 10:00,"Fee mahal, sering maintenance. Pokoknya nggak recomended deh"
Pengguna Google,1,1/25/2022 10:04,"Aplikasi terpuki, BIAYA SEMUA MAHAL GAK MALU APA SAMA APK SEBELAH DAN APK BINANCE. GILA BANGET BIAYA BIAYANYA"
Pengguna Google,3,1/25/2022 10:10,"BTT kok blum muncul juga ya, lama bener dri tgl 11... Apa cuma saya yg mengalami sampe sekarang blum muncul😌"
Pengguna Google,1,1/25/2022 10:18,"Ga jelas, mahalan biaya nya daripada tradingnya. Otw balik ke tokocrypto.... Segala fee nya ga ngotak.... Byeeee..."
Pengguna Google,1,1/25/2022 10:19,"Kenaikan fee tidak sebanding dengan peningkatan pelayanan, RIP indodax"
Pengguna Google,5,1/25/2022 10:19,Good.. Thank You🙏🏻🙏🏻
Pengguna Google,1,1/25/2022 10:31,Pindah kesebelah
Pengguna Google,1,1/25/2022 10:41,"Selalu gagal saat verifikasi sudah berulang kali dicoba, padahal data sudah diisi sesuai permintaan, mungkin sudah tidak menerima trader baru..."
Pengguna Google,1,1/25/2022 10:44,fee mahal.fitur terbatas.saat koin lg pump server error.kita hanya bs jd penonton saja.perbaiki tuh aplikasinya jgn gedein fee doank
Pengguna Google,1,1/25/2022 10:44,fee nya kebesaran ... turunin lagi
Pengguna Google,1,1/25/2022 10:50,Fee nya kap1talid
Pengguna Google,1,1/25/2022 10:51,Parah aplikasi fee paling maha paling sering maintenence pula. Parah !
Pengguna Google,5,1/25/2022 10:56,"indodax is the best lah pokoknya,,,"
Pengguna Google,1,1/25/2022 10:56,Asu
Pengguna Google,1,1/25/2022 11:05,Fee mahal
Pengguna Google,1,1/25/2022 11:08,Fee transaksi terlalu mahal
Pengguna Google,1,1/25/2022 11:16,Uninstal........................
Pengguna Google,1,1/25/2022 11:31,Fee di luar nalar buat yang main koin receh
Pengguna Google,4,1/25/2022 11:39,Gak mau trlalu bnyk komen .bagus tapi tolong dong jika wd biaya admin ny kurangin .ntah 10 tibu kek atau 12 ribu gt. Ni 25😌☹️
Pengguna Google,1,1/25/2022 11:48,Sangat kecewa...biaya penarikan semakin mahal saja...udah capcha ribet fee malah makin gede... Kecewa lah... Hengkang aja dari indodax.. Jangan mau investasi disini...biaya penarikan kek rentenir nagih hutang... Parah lu min
Pengguna Google,1,1/25/2022 11:51,Mahal fee nya sering trouble servernya dan ga semua coin ada fitur stop loss
Pengguna Google,1,1/25/2022 11:52,"Kecewa dengan kenaikan fee TRX mencapai 20TRX setiap transaksi,padahal aplikasi yang sangat di andalkan buat wallet exchange."
Pengguna Google,1,1/25/2022 11:53,Naikin aja terus tarifnya layanan pengirimanya gpp
Pengguna Google,1,1/25/2022 11:55,Sangat tidak ramah bintang 1 ⭐
Pengguna Google,1,1/25/2022 11:57,Dah sering error alesan MT kalo koin naek drastis.. Seksrang masalh Fee penarikan koin di naekin...APP gk guna
Pengguna Google,5,1/25/2022 12:02,sempurna
Pengguna Google,1,1/25/2022 12:02,Gk kira² kalo mau ambil fee.
Pengguna Google,1,1/25/2022 12:06,Mau verif susahnya e poll.. Udh d jelasin d lewat email gk di tanggepin... Pecat aja cs nya gk melayani
Pengguna Google,1,1/25/2022 12:12,"fee nya gak ngotakk profit dikit cuma abis buat fee doang, 😒"
Pengguna Google,2,1/25/2022 12:17,"Fee terlalu mahal, fee transaksi tf tambah gede, tidak ramah"
Pengguna Google,1,1/25/2022 12:19,Wedaaaan Fee nya naik 100% dari 1 usdt jd 2 usdt.. jgn ngambil banyak2 dong bos kuh nanti member nya pada pindah ke market sebelah.. ojk tolong dong ini kegedean ngambil untung nya -_-
Pengguna Google,1,1/25/2022 12:21,Mahal 🤣
Pengguna Google,1,1/25/2022 12:29,Fee mahal mending tokocrypyo
Pengguna Google,1,1/25/2022 12:57,Harga fee dan wd gk ngotak apk dancok
Pengguna Google,1,1/25/2022 13:08,Bianya wd/fee besar banget
Pengguna Google,5,1/25/2022 13:31,Salah satu market yang ada live chatnya
Pengguna Google,1,1/25/2022 13:54,"Udh kena potong topup dipotong lg mau wd, kacau"
Pengguna Google,1,1/25/2022 14:02,FEE TRANSAKSI MAKIN MAHAL! SIAP-SIAP DITINGGAL PARA PENGGUNA TERMASUK SAYA SAAT INI JUGA! BYE INDODAX!!!
Pengguna Google,1,1/25/2022 14:15,Fee transaksinya dinaikin buta2 parah banget.. Mending pindah ke sebelah de.
Pengguna Google,1,1/25/2022 14:19,Fee terlalu gedeeee
Pengguna Google,1,1/25/2022 14:28,"Kalo bisa biaya wd dikurangin lah kasih batasan nya, wd kecil sama aja kena nya 25rbu, dan untuk buy / sell juga kelamaan kadang nunggu sampe berhari hari baru bisa, giliran top up mah cepet masuknya, tolong perbaiki dong.. Jadi kalo buy dan dell ga harus nunggu lama apalagi sampe berhari hari.."
Pengguna Google,1,1/25/2022 14:37,Tolong perbaiki .. Kenapa disaat saya untung itu koin selalu nyangkut di riwayat orderan .. Tolonglah lah di perbaiki jangan diam saja
Pengguna Google,5,1/25/2022 14:59,Mahaaaalll bgtt... Kirim TRX potongan nya 20TRX kirim 100 sampai cuma 80 yg biasanya 5 tRX sekarang naik 20TRX..
Pengguna Google,1,1/25/2022 15:11,"Makin mahal, ga sesuai"
Pengguna Google,1,1/25/2022 15:20,Mau naik haji nih app...biasa penarikan kena biaya 5trx sekarang jadi 20trx.wakaka lama2 user bisa kabor bosss 🤣.....jangan di apus donk ulasannya 😎
Pengguna Google,1,1/25/2022 15:28,Platform Crypto terburuk sedunia.. tiap koin lagi pump maintenance. Udah gitu fee nya juga udah kaya denda pinjol. Mahal
Pengguna Google,1,1/25/2022 15:40,Semakin mahal aja biaya adminnya. Saya kasih bintang 1 aja deh skrg....
Pengguna Google,1,1/25/2022 15:43,"Makin ngeri, flash up flash down sekelas koin global."
Pengguna Google,1,1/25/2022 15:56,"fee gak ngotak,,"
Pengguna Google,1,1/25/2022 16:11,Payah.. login kenomer hp lama susah.. ganti ke nomee baru harus antri sejuta umat.. pdhal kan email sdh sinkron.. LOL.. wajib rugi
Pengguna Google,5,1/25/2022 16:11,Mantap
Pengguna Google,1,1/25/2022 16:24,Pengen cepet kaji ya? Biaya fee mahal amat tod
Pengguna Google,1,1/25/2022 16:26,Fee makin mahal bngt
Pengguna Google,1,1/25/2022 16:38,Fee mahal dasar buriikk
Pengguna Google,1,1/25/2022 16:47,gak mgotak fee nya
Pengguna Google,5,1/25/2022 16:55,"Bagus, tapi biaya admin untuk WD mohon dikurangi"
Pengguna Google,2,1/25/2022 17:10,Lebih parah setelah di update yg dulu biaya penarikan 5 trx sekarang 20 trx payah...minimal penarikan 100trx pula.
Pengguna Google,1,1/25/2022 17:11,Fee mahal
Pengguna Google,3,1/25/2022 17:24,"biaya top up dan penarikan di indodax sangat tinggi,tolonglah kita yang ngumpulin uang receh kena biaya admin segitu juga berat,masak kalah sama toko sebelah yang biaya penarikan berapapun flat"
Pengguna Google,1,1/25/2022 17:31,"Rakus, rakus, rakus!"
Pengguna Google,1,1/25/2022 17:48,"Wd mahal,"
Pengguna Google,1,1/25/2022 18:26,Apk pajak pajak rampok
Pengguna Google,5,1/25/2022 18:37,"Vertfikasi 99% pasti ditolak,padahal data sudah benar,id jelas terbaca,meskipun ada sedikit yg terhapus(id dimakan usia)kan ada komfirmasi3 data,buat cek online,terus apa gunanya komfirmasi data?beda yah sama apk yg luar,mereka mempermudah,bukan malah dipersulit,apa artinya ini?ya luar lebih menghargai dan percaya sama kita2, baik itu trader,fllayer atau apapun itu.ironis sekali, dinegeri sendiri gak diterima dengan baik,di lapak luar diterima dengan baik,..."
Pengguna Google,5,1/25/2022 19:11,"Aplikasi bagus, mudah dimengerti Tapi mohon fee nya dikurangin lagi min terlalu kemahalan"
Pengguna Google,1,1/25/2022 20:19,"Fee XRP gede banget :( Turunin lah min, mau aktifin Ledger"
Pengguna Google,5,1/25/2022 21:11,Nice
Pengguna Google,1,1/25/2022 21:20,"Biyaya kirim jadi tambah mahal di saat market down,sedihh kali gw udah minus tambah minus,,indodaxnya gx mau rugi ,salam cuan"
Pengguna Google,1,1/25/2022 22:17,Tax fee terlalu besar
Pengguna Google,5,1/25/2022 23:01,Terima kasih. Saldo sudah masuk
Pengguna Google,1,1/25/2022 23:08,Buruk sekali aplikasi ini
Pengguna Google,1,1/25/2022 23:26,di apdate tambah buruk. .biaya trnsaksi potongan.ya tmbah mahal. . sangat sangat amat mengecewakan
Pengguna Google,5,1/25/2022 23:28,"Nice... saya baru pertama kali depo token lalu WD ke rupiah, dan prosesnya cepat masuk rekening... super mantaaaap."
Pengguna Google,1,1/25/2022 23:33,Fee mu semakin mahal
Pengguna Google,1,1/25/2022 23:58,Cukup
Pengguna Google,4,1/26/2022 0:05,"Tambahkan fitur stoploss untuk semua koin crypto, psr berjalan 24/7 tidak mungkin dipantau terus"
Pengguna Google,1,1/26/2022 0:32,Makin kedepan makin gak laku ini indodax. Alapiyu tokocrypto
Pengguna Google,1,1/26/2022 0:45,WD kemahalan 25000??
Pengguna Google,1,1/26/2022 1:06,biaya transaksi mahal
Pengguna Google,1,1/26/2022 1:38,Fee terlalu besar
Pengguna Google,1,1/26/2022 1:42,Laraaang pol
Pengguna Google,1,1/26/2022 1:50,4 kali kirim ulasan tapi dhapus wah ga beres nih playstore gampang d suap...
Pengguna Google,1,1/26/2022 2:15,"Masih untung gw kasih bintang,jangan di download namanya nanam modal bukanya untung malah buntung"
Pengguna Google,1,1/26/2022 2:21,"fee gk ngotak buat kami para pejuang receh, bnyak koin gk jelas masuk tapi di delist juga, kalau gitu gk usah di masukin dari awal GOBL*K"
Pengguna Google,1,1/26/2022 2:41,"Karena fee naik, jadi bintang 1 ae"
Pengguna Google,5,1/26/2022 2:47,Aplikasi sudah bagus...cuman deposit rupiah seharusnya bisa melalui semua bank negara termasuk BRI..sebab bank BRI menjangkau seluruh tempat terpencil...biar orang desa bisa ikut jadi member indodax..
Pengguna Google,1,1/26/2022 2:49,"Apk gajelas... Tiap buka, apk terus berhenti..konnn"
Pengguna Google,1,1/26/2022 3:00,Ga ngotak pajaknya
Pengguna Google,1,1/26/2022 3:06,Biaya fee mahal. Pajak wd gede. Uninstall aja apk kaya gini buang2 duit doang mending pindah ke tokocrypto kalo ga binance.
Pengguna Google,1,1/26/2022 3:25,Feee terlalu besar
Pengguna Google,1,1/26/2022 4:09,Terlalu banyak potongan fee yang harus dikeluarkan
Pengguna Google,1,1/26/2022 4:10,"Fee terlalu mahal,,"
Pengguna Google,1,1/26/2022 4:12,"Wd mahal, maintenance mulu, listing koin koin sampah... Duh duhhh... Uninstal aja dah"
Pengguna Google,1,1/26/2022 4:14,Malak biayanya mahal
Pengguna Google,1,1/26/2022 4:23,Semakin hari semakin gede aja gass fee nya.. Bikin malas trading disini.
Pengguna Google,1,1/26/2022 4:56,Jelek duit gua 500 rb melayang waktu itu
Pengguna Google,1,1/26/2022 5:04,Turunin harga fee
Pengguna Google,1,1/26/2022 5:06,Fee kemahalan pindah ke toko kripto aja deh
Pengguna Google,5,1/26/2022 5:29,Indodax memang yang Terbaik 👍👍👍👍👍👍
Pengguna Google,1,1/26/2022 5:35,Pajak nya wadidaw
Pengguna Google,1,1/26/2022 5:47,Noob
Pengguna Google,2,1/26/2022 5:55,"Susah sell, saat akan cut loss 20 point susah sell nya banget sampe pd akhirnya harus loss 265 point 🤦‍♂️"
Pengguna Google,5,1/26/2022 6:04,Tlong koin yg lagi maintanance trs tiba² hilang di kembalikan lagi ke user yg sdh hold lama ...
Pengguna Google,5,1/26/2022 6:09,👍👍👍👍
Pengguna Google,1,1/26/2022 6:23,Makin kesini fee nya transaksi criptonya makin banyak aja contohny trx yang awalnya nggak ada minimum transaksi sekarang ada minimum 100 fee-nya juga awalnya cuman 5 sekarang 20 making gede aja feenya kecewa
Pengguna Google,1,1/26/2022 6:24,Biayamya jadi lebih mahal
Pengguna Google,1,1/26/2022 6:33,Mau naek haji ya?biaya tf mau naek aja mahal lagi persetan dengan exchange dalem negeri mnding tokocryoto si daripada apk ini
Pengguna Google,5,1/26/2022 6:39,INDODAX mantap
Pengguna Google,5,1/26/2022 6:46,Good ⭐⭐⭐👍
Pengguna Google,1,1/26/2022 6:57,Wd mahal
Pengguna Google,1,1/26/2022 7:07,Mahal semua
Pengguna Google,1,1/26/2022 7:25,Banyak potongan..mendinh pindah ke pintu atau tokocrpto
Pengguna Google,1,1/26/2022 7:30,"Ga ada otak narik fee gede banget , klo memang lagi rugi ya jangan malakin pengguna indodax , maaf rating saya turunin jadi 1"
Pengguna Google,1,1/26/2022 7:48,Bintang 1 aja fee mlh tambah gede...kabur ke trust wallet dompet crypto ajq
Pengguna Google,1,1/26/2022 8:22,Fee wd.nya kegedean!!!!!
Pengguna Google,1,1/26/2022 8:36,Fee mahal
Pengguna Google,1,1/26/2022 8:40,"parah, kapitalis! fee wd malah makin gede!!! huh"
Pengguna Google,1,1/26/2022 9:09,Ok mantap afk nya
Pengguna Google,1,1/26/2022 9:31,pajak terus gedein
Pengguna Google,1,1/26/2022 10:00,Makin hari fee makin naik mending pindah app
Pengguna Google,5,1/26/2022 10:07,Bagus apknya......................................................🏃🏃
Pengguna Google,1,1/26/2022 10:22,fee mahal
Pengguna Google,1,1/26/2022 10:31,Haduh
Pengguna Google,5,1/26/2022 11:07,Sangat bagus dan membantu sekali pokok sangatlah ok terimakasih indodax
Pengguna Google,5,1/26/2022 11:10,"Oke lah, untuk belajar trading"
Pengguna Google,1,1/26/2022 11:38,Fee mahal
Pengguna Google,1,1/26/2022 11:39,fee mahal
Pengguna Google,5,1/26/2022 11:58,Mantap 🥰
Pengguna Google,1,1/26/2022 12:31,Gila Makin Mahal aja
Pengguna Google,1,1/26/2022 12:33,Gila inves koin tron.. Dari fee cuma 5trx sekarang 20trx..coba aja pihak indodax main mining trx receh..itu aja bisa butuh waktu 20-30 hari buat dpt 20trx.wakaakak bntr lagi cari exchange lain ah
Pengguna Google,1,1/26/2022 13:55,Tidak Merekomendasikan Menggunakan Exchange Ini Ya Para Warga
Pengguna Google,1,1/26/2022 13:56,"SAMPAI SAAT INI BELUM ADA RESPON TERKAIT KOMPLENAN SAYA 496328, SAYA SUDAH CUKUP BERSABAR YAA SUDAH MAU TUNGGU 2X24, TAPI DARI PIHAK KALIAN BELUM ADA ITIKAD BAIK"
Pengguna Google,5,1/26/2022 14:12,Sangat membantu
Pengguna Google,3,1/26/2022 14:13,"Beberapa hari ini, aplikasinya tidak bisa diakses?"
Pengguna Google,5,1/26/2022 14:25,👍👍👍
Pengguna Google,5,1/26/2022 14:29,Mantap
Pengguna Google,4,1/26/2022 14:36,Aplikasi nya bagus
Pengguna Google,1,1/26/2022 14:37,fee nya sangat mahal jing
Pengguna Google,5,1/26/2022 14:51,Mantab... Tapi kalau bisa fee di kurangi lah 😁👍
Pengguna Google,2,1/26/2022 14:56,Daftra banyak aturan...udh foto ktp masih aja gagal!
Pengguna Google,1,1/26/2022 15:21,"fee nya gede amat bossss, ditambah lagi update baru malah nambah biaya minimal pengiriman, fee tydack ramah bintang 1. kalau bisa gapake bintang saya akan pake itu"
Pengguna Google,1,1/26/2022 15:29,"Makin kebangetan,udah fee penarikan TRX di naikan, minimal penarikan juga di naikan"
Pengguna Google,1,1/26/2022 15:30,Bukn ilang malah nambah Vie penarikan .tdi nya 5 jdi 20. Dan minimal penarikan jdi 100. Model apan sii kecewa saya sama indodax😭😭😭😭😭😭😭😭😭😭😭 kembali kesemula lahhh tolong.
Pengguna Google,1,1/26/2022 16:37,Gila adminnya satu dollar 😅 otw uninstall
Pengguna Google,5,1/26/2022 16:51,Suka bnngett
Pengguna Google,1,1/26/2022 17:27,Ambil fee/pajak jangan serakah ..banyak apk yang lebih canggih dan potongannya jauhhhhhhhhhhhhhhh lebih murah . Camkan itu kalo apk luuu mau rame !!!
Pengguna Google,1,1/26/2022 21:17,"DIKIT2 NAIK DIKIT2 NAIK LAUNCHPAD GAK ADA EVENT GAK ADA STAKING GAK ADA NAIK MULU FEE MU LIAT TU BINANCE , GATE.IO , MXC MURAH SEMUA FEE NYA FITUR LENGKAP NGACA DONG."
Pengguna Google,1,1/26/2022 22:15,Fee mahal
Pengguna Google,1,1/26/2022 22:21,"makin mahal bae, macam kita ikan teri teri begini atuhh haduhh bos, up dah..."
Pengguna Google,1,1/26/2022 22:49,Fee mahal
Pengguna Google,1,1/27/2022 0:21,Fee mahal
Pengguna Google,5,1/27/2022 1:22,Easy
Pengguna Google,5,1/27/2022 1:26,Ok
Pengguna Google,5,1/27/2022 1:31,"Aplikasinya gampang digunakan, untuk investasi trading modal kecil pun bisa"
Pengguna Google,1,1/27/2022 1:32,Aplikasi gk jelas
Pengguna Google,5,1/27/2022 1:32,Terbaik
Pengguna Google,5,1/27/2022 1:41,Selamat mencoba
Pengguna Google,1,1/27/2022 1:43,Suka trobel... Biaya Mahal.. malah naik 2x lipat lg...
Pengguna Google,5,1/27/2022 1:52,Saya suka
Pengguna Google,5,1/27/2022 2:22,Apk yg sangat bagus.
Pengguna Google,5,1/27/2022 2:23,Tolong tambahkan fitur ganti no telepon di aplikasi indodax sekuan terimakasih.
Pengguna Google,5,1/27/2022 2:33,mau trading.... di INDODAX aja pasti cuan...
Pengguna Google,1,1/27/2022 2:42,"Kenapa feenya semakin naik ? Depo kena fee, transaksi jual/beli kena fee,wd kena fee, transfer kena fee, ini malah di naikin fee transfer nya, parah sih"
Pengguna Google,1,1/27/2022 2:48,Fee mahal
Pengguna Google,1,1/27/2022 3:05,gagal verif karena KTP patah. lucu yaa
Pengguna Google,3,1/27/2022 3:16,"Baguus terpercaya,, tapi untuk fee terlalu tinggi euy,,banyak yang berpindah ke yang lain karna fee terlalu tinggi, coba turunin fee pasti banyak yang make."
Pengguna Google,1,1/27/2022 3:17,Persoalan google authenticator ribet
Pengguna Google,1,1/27/2022 3:30,"fee kemahalan,keseringan mt"
Pengguna Google,5,1/27/2022 3:40,Mantaap
Pengguna Google,5,1/27/2022 3:48,Oke sekali
Pengguna Google,5,1/27/2022 4:03,good
Pengguna Google,1,1/27/2022 4:07,Mahal lemot ga jelas
Pengguna Google,1,1/27/2022 4:17,Ngeri sekali biaya fee nya
Pengguna Google,5,1/27/2022 4:22,"Aplikasinya sangat membantu ,, dan sangat bagus ,,"
Pengguna Google,1,1/27/2022 4:29,TRx jadi 20
Pengguna Google,1,1/27/2022 4:49,Fee nya makin gedee aee
Pengguna Google,1,1/27/2022 5:23,"Kocak makin gede fee, otw pindah tokocrypto"
Pengguna Google,1,1/27/2022 6:06,absolutely bad
Pengguna Google,1,1/27/2022 6:07,Buruk sekaliii
Pengguna Google,5,1/27/2022 6:25,good
Pengguna Google,3,1/27/2022 6:26,Baru mencoba
Pengguna Google,5,1/27/2022 6:30,"Semoga terus ada perkembangan, soalnya saya mau widraw ke DANA"
Pengguna Google,1,1/27/2022 6:59,Feenya gak ngotak jirrr
Pengguna Google,5,1/27/2022 7:04,Apa jam 13:50 indondax lagi gangguan? Saya transaksi blm masuk saldo ?
Pengguna Google,1,1/27/2022 7:04,Bye indodax👋 hallo TKO Crypto😚 btw fee TKO CRYPTO murah dari pada idx xixixi pindah masal yuks
Pengguna Google,5,1/27/2022 7:25,Bravo...
Pengguna Google,1,1/27/2022 8:28,"1 saja...kalo ada bintang 0 ku kasih 0 bintang .. Proses verifikasi lama anjir...gak kayak yg lain.yg lain lebih cepat... Kalo tetap lama, gw uninstall aja"
Pengguna Google,5,1/27/2022 8:34,Alhamdulillah ga da masalah yg besar sih disni... memang klo untuk isi deposit 2jt kebawah harus ada biaya nya... kalo cm buat coba2 100 200 rb ya bakal rugi krna klo mau narik pake biaya 25rb... saran sih ada 1 akun t4 p3ngumpulan opit nanti kirim vocer ke akun itu trus klo udh banyak baru deh tarik jd ga narik dikit2... klo dikit2 ya rugi hehehehe
Pengguna Google,5,1/27/2022 9:11,Mantappppppppp
Pengguna Google,1,1/27/2022 9:11,"Kurangi bintang nya, potongan terlalu mahal, masa biaya transfer 20 trx coin pindah ke rekeningku saja yuk, susah2 carinya,"
Pengguna Google,1,1/27/2022 10:01,Yang bener aja fee di naikin itu wkwkwkwkwk
Pengguna Google,1,1/27/2022 10:20,fee mahal.. naik teruss
Pengguna Google,1,1/27/2022 10:26,Terlalu mahal
Pengguna Google,1,1/27/2022 11:10,"Ah , biaya wd malah naik , kemaren aja udh mahal ni malah di naikkan , tf Tron aja biaya nya 20 Trx, di TKO cman 1 Trx , parah dah."
Pengguna Google,5,1/27/2022 11:26,"Tak bisa berkata-kata lagi, Pokoknya Sukses bersama INDODAX, pelayanan memuaskan, pasar real, bintangku adalah jawabanku."
Pengguna Google,5,1/27/2022 11:49,Semoga semakin lancar saja
Pengguna Google,5,1/27/2022 11:55,Excelent
Pengguna Google,1,1/27/2022 13:19,Fee mahal...mending tokocripto
Pengguna Google,5,1/27/2022 13:29,Mantap jiwa meskipun ngga setiap saat bisa CUAN
Pengguna Google,1,1/27/2022 14:11,kok ilang sih komen saya 😅😅😅
Pengguna Google,1,1/27/2022 15:10,Fee mahal woy. Mau cepet cepet naik haji adminnya? Yuk pindah yuk ke binance / Tokocrypto
Pengguna Google,5,1/27/2022 15:29,Goood
Pengguna Google,1,1/27/2022 15:32,Sloe resp market
Pengguna Google,4,1/27/2022 15:37,"Kurangin bintangnya, karena klo mo masuk ke wallet selalu muncul tulisan aset sedang maintenace. Solusinya gimana min ?"
Pengguna Google,5,1/27/2022 16:11,Good project
Pengguna Google,3,1/27/2022 16:16,Knpa gak bisa di taraik
Pengguna Google,1,1/27/2022 16:45,Biar bintang yang bicara
